Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,94523669,824685866,PETER PIPER INC.,PETER PIPER INC,-,1707 MARKET PL STE 200,STE 200,IRVING,TX,C,After research on the web found better DUNS,37121845,"On hoovers for JUNE DUNS we found company name ""Peter Piper, Inc."" and address is different and for MAY DUNS we found company name ""Peter Piper, Inc. "" and address is different . After research on web found better dUNS with company name ""Cec Entertainment, Inc."" and address matches completely.",https://www.peterpiperpizza.com/contact/,-,Headquarters,"Cec Entertainment, Inc.","Peter Piper, Inc.
4745 N. 7th Street, Suite 350
Phoenix, AZ",972-258-8507 ,37121845,37121845
,800451218,179905856,QUESTONE DECISON SCI,PROMODEL CORP,-,7540 WINDSOR DR STE 300,-,ALLENTOWN,PA,A,Accepted original DUNS based on input data given,800451218,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Headquarters,Promodel Corporation,"7540 Windsor Dr Ste 300
Allentown, PA ",610-391-9700 ,-,800451218
,8770765,25132772,PRIMA CARE P C,PRIMA CARE P C,-,277 PLEASANT ST,-,FALL RIVER,MA,A,Accepted original DUNS based on input data given,8770765,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Headquarters,"Prima Care, P.C.","277 Pleasant St
Fall River, MA ",508-676-3292,-,8770765
,30966416,161562079,ATLANTIC FOUNDATIONS,ATLANTIC FOUNDATIONS,-,1848 N ALANTON DR,-,VIRGINIA BEACH,VA,A,Accepted original DUNS based on input data given,30966416,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,Atlantic Foundations Inc,"1848 N Alanton Dr
Virginia Beach, VA ",757-481-4440 ,-,-
,78871203,42074559,FOTOFAB,FOTOFAB,-,3758 W BELMONT AVE,-,CHICAGO,IL,D,After research on the web found possible DUNS,78871203 / 042074559,"On hoovers for JUNE DUNS we found company name ""FOTOFAB LLC"" matches Partially and address matches Completely and for MAY DUNS we found company name ""FOTOFABRICATION CORP."" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,FOTOFAB LLC,"3758 W Belmont Ave
Chicago, IL",73-463-6211 ,78871203 / 042074559,-
,946937620,73975935,HEALTH STRATEGIES,HEALTH STRATEGIES,-,201 S MAIN ST,-,LAMBERTVILLE,NJ,D,After research on the web found possible DUNS,946937620 / 073975935,"On hoovers for JUNE DUNS we found company name ""Health Strategies Group, Inc"" matches Partially and address matches Completely and for MAY DUNS we found company name ""Health Strategies Group, Inc"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Health Strategies Group, Inc","201 S Main St
Lambertville, NJ",609-397-5282 ,946937620 / 073975935,946937620
,79416500,79050613,MOUNTAIN AREA HEALTH,MOUNTAIN AREA HEALTH,-,121HENDERSONVILLE RD,-,ASHEVILLE,-,B,After research on the web accept original DUNS,79050613,We could find different company name with JUNE DUNS where address matches Different. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Mountain Area Health Education Center, Inc.","121 Hendersonville Rd
Asheville, NC ",828-257-4400 ,-,79050613
,11313760,33869269,CDIS INC,CDIS INC,-,PO BOX 340,-,VISTA,CA,A,Accepted original DUNS based on input data given,11313760,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,C D I S,"Vista, CA",-,-,-
,49327368,72672210,RIMROCK CAP MANAGEMENT,RIMROCK CAP MANAGEMENT,-,100 INNOVATION DR,-,IRVINE,CA,A,Accepted original DUNS based on input data given,49327368,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,Rimrock Capital Managemen,"100 Innovation Dr
Irvine, CA",949-381-7800 ,-,-
,45280201,621583871,M&M SERVICE STATION,MM SERVICE STATION,-,4489 MARY INGLES HWY,-,HIGHLAND HEIGHTS,KY,D,After research on the web found possible DUNS,45280201 / 621583871,"On hoovers for JUNE DUNS we found company name ""M M Service Inc"" matches Partially and address matches Completely and for MAY DUNS we found company name ""M & M Service Station Equipment Specialist, Inc."" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,M M Service Inc,"4489 Mary Ingles Hwy
Highland Heights, KY",859-781-0402,45280201 / 621583871,621583871
,78881502,28821692,OCEANSIDE PHOTOGRAPH,OCEANSIDE PHOTOGRAPH,-,918 MISSION AVE,-,OCEANSIDE,CA,B,After research on the web accept original DUNS,28821692,We could find different company name with JUNE DUNS where address matches Different. For MAY DUNS we could find input company name and address matches.,,May,Single Location,"OCEANSIDE PHOTOGRAPH AND TELESCOPE, INC.","918 Mission Ave
Oceanside, CA ",760-722-3348,-,-
,79239077,20280793,TRAVELPORT OPS INC.,TRAVELPORT OPS INC,-,300 GALLERIA PKWY SE,-,ATLANTA,GA,A,Accepted original DUNS based on input data given,79239077,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Headquarters,Travelport Limited,"300 Galleria Pkwy Se
Atlanta, GA",770-563-7400 ,-,79239077
,967759940,877223370,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,-,PO BOX 2560,-,MIDLAND,MI,D,After research on the web found possible DUNS,967759940 / 877223370,"On hoovers for JUNE DUNS we found company name ""The Dow Chemical Company"" matches Completely and address matches Completely and for MAY DUNS we found company name ""The Dow Chemical Company"" matches  Completely and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Branch,The Dow Chemical Company,"3700 James Savage Rd
Midland, MI ",989-636-5409,967759940 / 877223370,-
,79307077,78664829,FIVESTAR FRANCHISING,FIVESTAR FRANCHISING,-,1570 N MAIN ST,-,SPANISH FORK,UT,D,After research on the web found possible DUNS,79307077 / 078664829,"On hoovers for JUNE DUNS we found company name ""Five Star Franchising Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""Five Star Holiday Delivery , LLC"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Five Star Franchising Inc.,"1570 N Main St
Spanish Fork, UT",855-724-5586 ,79307077 / 078664829,-
,109436568,83650713,VANCOUVER EYE CAREPS,VANCOUVER EYE CAREPS,-,3200 MAIN ST,-,VANCOUVER,WA,D,After research on the web found possible DUNS,109436568 / 083650713,"On hoovers for JUNE DUNS we found company name ""VANCOUVER EYE CARE INC"" matches Partially and address matches Completely and for MAY DUNS we found company name ""Vancouver Eye Associates Inc Ps"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,VANCOUVER EYE CARE INC,"3200 Main St
Vancouver, WA",360-696-4691 ,109436568 / 083650713,109436568
,144217692,108547134,OSBORN MFG,OSBORN MFG,-,1100 RESOURCE DR STE 1,-,BROOKLYN HEIGHTS,OH,A,Accepted original DUNS based on input data given,144217692,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Branch,Jason Incorporated,"1100 Resource Dr Ste 1
Brooklyn Heights, OH",16-361-1900 ,-,-
,78295861,3640184,TECHSHOP INC,TECHSHOP INC,-,300 S 2ND ST,-,SAN JOSE,CA,A,Accepted original DUNS based on input data given,78295861,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Headquarters,"Techshop, Inc","300 S 2nd St
San Jose, CA ",800-640-1975 ,-,78295861
,1530757,110858529,TOWNES TELE COMMUNI,TOWNES TELECOMMUNI,-,120 E 1ST ST,-,LEWISVILLE,AR,D,After research on the web found possible DUNS,1530757 / 110858529,"On hoovers for JUNE DUNS we found company name ""Townes Tele-Communications, Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""Townes Tele-Communications, Inc."" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Townes Tele-Communications, Inc.","120 E 1st St
Lewisville, AR ",870-921-4224 ,1530757 / 110858529,1530757
,129747817,824761274,BAD BOY ENTERTAINMNT,BAD BOY ENTERTAINMNT,-,1440 BROADWAY,-,NEW YORK,NY,D,After research on the web found possible DUNS,129747817 / 824761274,"On hoovers for JUNE DUNS we found company name ""JANICE COMBS MANAGEMENT INC"" matches Partially and address matches Completely and for MAY DUNS we found company name ""Bad Boy Entertainment, Inc."" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,JANICE COMBS MANAGEMENT INC,"1440 Broadway Frnt 3
New York, NY ",212-381-1542,129747817 / 824761274,824761274
,10314607,842076945,ERWIN KEITH INC.,ERWINKEITH INC,-,1529 HIGHWAY 193,-,WYNNE,AR,D,After research on the web found possible DUNS,10314607 / 842076945,"On hoovers for JUNE DUNS we found company name ""ERWIN-KEITH, INC."" matches Partially and address matches Completely and for MAY DUNS we found company name ""Erwin-Keith, Inc"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"ERWIN-KEITH, INC.","1529 Highway 193
Wynne, AR ",870-238-2079,10314607 / 842076945,10314607
,878587583,781806034,ATLANTIC SUBSEA INC,ATLANTIC SUBSEA INC,-,PO BOX 714,-,BRIDGEPORT,NJ,A,Accepted original DUNS based on input data given,878587583,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,"Atlantic Subsea, Inc.","108 Ferry Rd
Bridgeport, NJ ",856-241-3544 ,-,-
,786953240,847532975,CENTRAL WASHINGTON,CENTRAL WASHINGTON,-,2725 S 16TH AVE,-,YAKIMA,WA,A,Accepted original DUNS based on input data given,786953240,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,"CENTRAL WASHINGTON REFRIGERATION, LLC","2725 S 16th Ave
Yakima, WA",509-248-4600 ,-,-
,78291420,797573540,GLJ LLC,O2COOL LLC,-,168 N CLINTON ST # 500,-,CHICAGO,IL,A,Accepted original DUNS based on input data given,78291420,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,"O2cool, LLC","168 N Clinton St Ste 500
Chicago, IL ",312-951-6700 ,-,-
,75086116,878040401,THE ARC OFGRTRNWORLN,THE ARC OFGRTRNWORLN,-,5700 LOYOLA AVE,-,NEW ORLEANS,LA,D,After research on the web found possible DUNS,75086116 / 878040401,"On hoovers for JUNE DUNS we found company name ""The ARC of Greater New Orleans"" matches Partially and address matches Completely and for MAY DUNS we found company name ""The ARC of Greater New Orleans"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,The ARC of Greater New Orleans,"5700 Loyola Ave
New Orleans, LA",504-897-0134 ,75086116 / 878040401,75086116
,40919445,23967276,VALLEY CARS INC,VALLEY CARS INC,-,296 LEE JACKSON HWY,-,STAUNTON,VA,A,Accepted original DUNS based on input data given,40919445,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,VALLEY CARS INC,"296 Lee Jackson Hwy
Staunton, VA ",540-213-9000 ,-,-
,785073078,962068271,FUSION BRANDS AMER,FUSION BRANDS AMER,-,444 MADISON AVE # F,-,NEW YORK,NY,A,Accepted original DUNS based on input data given,785073078,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,Fusion Brands America Inc.,"444 Madison Ave Ste 700
New York, NY ",212-269-1387 ,-,-
,802586797,5537341,GREENWICH HARBOR,GREENWICH HARBOR,-,500 STEAMBOAT RD,-,GREENWICH,CT,A,Accepted original DUNS based on input data given,802586797,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,Greenwich Harbor (del) LLC,"500 Steamboat Rd
Greenwich, CT",203-661-9800,-,-
,118990415,71933279,ARKEL CONSTRUCTORS,ARKEL CONSTRUCTORS,-,1048 FLORIDA BLVD,-,BATON ROUGE,LA,D,After research on the web found possible DUNS,118990415 / 071933279,"On hoovers for JUNE DUNS we found company name ""Arkel Constructors, Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""ARKEL INTERNATIONAL, LLC"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Arkel Constructors, Inc.","1048 Florida Blvd
Baton Rouge, LA ",225-344-1023 ,118990415 / 071933279,71933279
,24963106,196258842,UNITED INSURANCE GROUP,UNITED INS GROUP,-,5110 CARILLON PT,-,KIRKLAND,WA,A,Accepted original DUNS based on input data given,24963106,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,United Insurance Group Agency,"5110 Carillon Pt
Kirkland, WA",-,-,-
,876289807,961637212,RESPITECARE,RESPITECARE,-,1200CENTRAL AVE#200,-,WILMETTE,-,A,Accepted original DUNS based on input data given,876289807,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Single Location,Respitecare/Care In The Home Incorporated,"1200 Central Ave Ste 385
Wilmette, IL ",847-256-1705 ,-,-
,130382182,19680283,PHYSICIANS WEEKLY,PHYSICIANS WEEKLY,-,180 MOUNT AIRY RD,-,BASKING RIDGE,NJ,A,Accepted original DUNS based on input data given,130382182,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Branch,"M/C Communications, LLC","180 Mount Airy Rd Ste 202
Basking Ridge, NJ",908-766-0402,-,-
,966174166,2277259,FRANKFORD CANDY LLC,FRANKFORD CANDY LLC,-,9300 ASHTON RD,-,PHILADELPHIA,PA,D,After research on the web found possible DUNS,966174166 / 002277259,"On hoovers for JUNE DUNS we found company name ""Frankford Candy LLC"" matches Completetly and address matches Completely and for MAY DUNS we found company name ""Frankford Candy & Chocolate, Co. Inc."" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Frankford Candy LLC,"9300 Ashton Rd
Philadelphia, PA",215-735-5200 ,966174166 / 002277259,-
