Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,5902150,111644717,SONY ELECTRONICS INC,SONY ELECTRONICS INC,,16530 VIA ESPRILLO,,SAN DIEGO,CA,A,Accepted original DUNS based on input data given,5902150,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,"Sony Electronics Inc.
","16535 Via Esprillo Bldg 1
San Diego, CA 92127-1738, 
United States",858-942-2400 ,,
,78461979,103371345,ESI,EXPRESS SCRIPTS HLDG,,1 EXPRESS WAY,,SAINT LOUIS,MO,A,Accepted original DUNS based on input data given,78461979,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,"Express Scripts Holding Company
","1 Express Way
Saint Louis, MO 63121-1824, 
United States",314-996-0900,,
,20530506,612736108,WARNER BROS.,WARNER BROTHERS,,3400 RVRSD DR/BLG160,,BURBANK,,A,Accepted original DUNS based on input data given,20530506,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Single Location,Warner Brothers Studios,"3400 W Riverside Dr Fl 6
Burbank, CA 91505-4612, 
United States",818-972-8687 ,,
,121376230,26351680,BIOGEN IDEC INC.,BIOGEN IDEC INC,,225 BINNEY ST,,CAMBRIDGE,MA,A,Accepted original DUNS based on input data given,121376230,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,Biogen,"225 Binney St
Cambridge, MA 02142-1031, 
United States",617-679-2000 ,,
,612757070,29211765,MOHAWK INDUSTRIES,MOHAWK INDUSTRIES,,160 S INDUSTRIAL BLVD,,CALHOUN,GA,A,Accepted original DUNS based on input data given,612757070,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,"Mohawk Industries, Inc.
","160 S Industrial Blvd
Calhoun, GA 30701-3030, 
United States",706-629-7721,,
,8314390,607111846,OTSUKA AMERICA PHARM,OTSUKA AMERICA PHARM,,2440 RESEARCH BLVD,,ROCKVILLE,MD,A,Accepted original DUNS based on input data given,8314390,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,Otsuka America Pharmaceutical Inc,"2440 Research Blvd Ste 500
Rockville, MD 20850, 
United States",301-990-0030 ,,
,828208525,58555897,SOUTHERN WINE & SPRT,SOUTHERN WINE SPRT,,2400 SW 145TH AVE # 300,,MIRAMAR,FL,A,Accepted original DUNS based on input data given,828208525,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,"Southern Wine & Spirits of America, Inc.","2400 Sw 145th Ave Ste 300
Miramar, FL 33027-4230, 
United States",954-680-4600 ,,58555897
,79322168,1292192,BECTON DICKINSON,BECTON DICKINSON,,5859 FARINON DR STE 200,STE 200,SAN ANTONIO,TX,A,Accepted original DUNS based on input data given,79322168,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,"Becton, Dickinson and Company","5859 Farinon Dr Ste 200
San Antonio, TX 78249-3461, 
United States",210-526-5000,,1292192
,12106848,827396172,MAVERICK HEALTHCARE,MAVERICK HEALTHCARE,,4601 E HILTON AVE,,PHOENIX,AZ,A,Accepted original DUNS based on input data given,12106848,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Single Location,"Maverick Healthcare Group, L.L.C.","4601 E Hilton Ave Ste 100
Phoenix, AZ 85034-6406, 
United States",480-446-9010 ,,
,6261481,963767066,MEDTRONIC,MEDTRONIC,,710 MEDTRONIC PKWY,,MINNEAPOLIS,MN,A,Accepted original DUNS based on input data given,6261481,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,"MEDTRONIC, INC.","710 Medtronic Pkwy
Minneapolis, MN 55432-5604, 
United States",763-514-4000 ,,
,141583190,2031845,LUXOTTICA US HOLDING,LUXOTTICA US HOLDING,,4000 LUXOTTICA PL,,MASON,OH,A,Accepted original DUNS based on input data given,141583190,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name with same address.
",,June,Headquarters,Luxottica Retail,"4000 Luxottica Pl
Mason, OH 45040-8114, 
United States",513-765-6000 ,,
,64930894,801398764,UBS AG,UBS AG,,677 WASHINGTON BLVD,,STAMFORD,CT,D,After research on the web found possible DUNS,64930894/801398764,"On hoovers for JUNE DUNS we found company name""UBS AMERICAS INC""and address matches completely and 
for MAY DUNS we found company name""UBS AG"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,UBS AMERICAS INC.,"677 Washington Blvd, Stamford, CT 06901-3707,  United States",203-719-3000 ,64930894/801398764,
,800376779,78424268,FIDELITY NATIONAL INFORM,FIDELITY NATIONAL INFORM,,4900W W BROWN DEER RD,,MILWAUKEE,WI,D,After research on the web found possible DUNS,800376779/78424268,"On hoovers for JUNE DUNS we found company name""METAVANTE CORPORATION""and address matches completely and 
for MAY DUNS we found company name""FIDELITY NATIONAL INFORMATION SERVICES, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.""Fidelity National Info Svcs"" is trade name for ""METAVANTE CORPORATION"" for June DUNS.
",,June/May,Headquarters/Branch,"FIDELITY NATIONAL INFORMATION SERVICES, INC."," 4900 W Brown Deer Rd
Milwaukee, WI 53223-2422,
United States ",414-357-2290 ,800376779/78424268,
,64930894,801398764,UBS AG,UBS AG,,677 WASHINGTON BLVD,,STAMFORD,CT,D,After research on the web found possible DUNS,64930894/801398764,"On hoovers for JUNE DUNS we found company name""UBS AMERICAS INC""and address matches completely and 
for MAY DUNS we found company name""UBS AG"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,UBS AMERICAS INC.,"677 Washington Blvd, Stamford, CT 06901-3707,  United States",203-719-3000 ,64930894/801398764,
,969959803,21861620,NORTHROP CORP,NORTHROP CORP,,1 HORNET WAY,,EL SEGUNDO,CA,B,After research on the web accept original DUNS,21861620,"We could not find anything on JUNE DUNS. For MAY DUNS we could find input company name and address matches.
",,May,Branch,Northrop Grumman Corporation,"1 Hornet Way
El Segundo, CA 90245-2804, 
United States",310-332-1000 ,,967356127
,64090715,103567350,NESTLE USA,NESTLE USA,,30003 BAINBRIDGE RD,,SOLON,OH,B,After research on the web accept original DUNS,103567350,"We could find different company name with JUNE DUNS where address does not matches. For MAY DUNS we could find input company name and address matches.
",,May,Branch,"Nestle Usa, Inc.","30003 Bainbridge Rd, Solon, OH 44139-2290,  United States.",440-349-5757 ,,8256224
,77592889,47107032,RAYMOND JAMES &ASSOC,RAYMOND JAMES ASSOC,,880 CARILLON PKWY,,ST PETERSBURG,FL,D,After research on the web found possible DUNS,77592889 / 47107032,"On hoovers for JUNE DUNS we found company name""RAYMOND JAMES FINANCIAL, INC."" and address matches completely and 
for MAY DUNS we found company name""RAYMOND JAMES & ASSOCIATES, INC."" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters/Headquarters
","RAYMOND JAMES FINANCIAL, INC.","880 Carillon Pkwy
Saint Petersburg, FL 33716-1100, 
United States",727-567-1000 ,77592889 / 47107032,
,803033943,26494273,GGP LTD PRTNRSHP,GGP LTD PRTNRSHP,,110 N WACKER DR # R10,,CHICAGO,IL,D,After research on the web found possible DUNS,803033943 / 26494273,"On hoovers for JUNE DUNS we found company name""Ggp, Inc.""and address matches completely and 
for MAY DUNS we found company name""Ggp Limited Partnership"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"Ggp, Inc.","110 N Wacker Dr
Chicago, IL 60606-1511, 
United States",312-960-5000 ,803033943 / 26494273,
,56168214,170751601,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS,,1201 S COLLEGEVILLE RD,,COLLEGEVILLE,PA,D,After research on the web found possible DUNS,56168214 / 170751601,"On hoovers for JUNE DUNS we found company name""QUEST DIAGNOSTICS CLINICAL LABORATORIES, INC.""and address matches completely and 
for MAY DUNS we found company name""Quest Diagnostics Holdings Incorporated (de)"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters/Single Location
","QUEST DIAGNOSTICS CLINICAL LABORATORIES, INC.","1201 S Collegeville Rd
Collegeville, PA 19426-2998, 
United States",610-454-6000 ,56168214 / 170751601,
,10850857,137820580,ACCENTURE LLP,ACCENTURELLP,,161 N CLARK ST,,CHICAGO,IL,D,After research on the web found possible DUNS,10850857 / 137820580,"On hoovers for JUNE DUNS we found company name""Accenture Inc.""and address matches completely and 
for MAY DUNS we found company name""ACCENTURE LLP"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"Accenture Inc.
","161 N Clark St
Chicago, IL 60601-3362, 
United States",312-737-8842 ,10850857 / 137820580,
,38503546,606540078,AON,AON,,200 E RANDOLPH ST,,CHICAGO,IL,D,After research on the web found possible DUNS,"38503546/606540078
","On hoovers for JUNE DUNS we found company name""AON Corporation""and address matches completely and 
for MAY DUNS we found company name""AON GROUP, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,AON Corporation,"200 E Randolph St
Chicago, IL 60601-6436, 
United States",312-381-1000 ,"38503546/606540078
",
,624242293,72271711,THE HOME DEPOT,THE HOME DEPOT,,2455 PACES FERRY RD SE,,ATLANTA,GA,D,After research on the web found possible DUNS,624242293/072271711,"On hoovers for JUNE DUNS we found company name""HOME DEPOT INTERNATIONAL, INC.""and address matches completely and 
for MAY DUNS we found company name""THE HOME DEPOT INC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"HOME DEPOT INTERNATIONAL, INC.","2455 Paces Ferry Rd Se
Atlanta, GA 30339-1834, 
United States",770-384-3889 ,624242293/072271711,
,9581091,939935409,COMPUTER SCIENCES,COMPUTER SCIENCES CO,,3170 FAIRVIEW PARK DR,,FALLS CHURCH,VA,D,After research on the web found possible DUNS,9581091/939935409,"On hoovers for JUNE DUNS we found company name""COMPUTER SCIENCES CORPORATION.""and address matches completely and 
for MAY DUNS we found company name""Computer Sciences Corporation"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,COMPUTER SCIENCES CORPORATION,"3170 Fairview Park Dr
Falls Church, VA 22042-4516, 
United States",703-876-1000 ,9581091/939935409,
,59914059,798545356,GO WIRELESS INC,GO WIRELESS INC,,9970 W CHEYENNE AVE,,LAS VEGAS,NV,D,After research on the web found possible DUNS,59914059/798545356,"On hoovers for JUNE DUNS we found company name""GO WIRELESS INC""and address matches completely and 
for MAY DUNS we found company name""Go Wireless, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,GO WIRELESS INC,"9970 W Cheyenne Ave # 100
Las Vegas, NV 89129-7700, 
United States",858-622-0770 ,59914059/798545356,
,47315374,792925450,MCKESSON CORP,MCKESSON CORP,,1220 SENLAC DR,,CARROLLTON,TX,D,After research on the web found possible DUNS,47315374/792925450,"On hoovers for JUNE DUNS we found company name""MCKESSON CORPORATION""and address matches completely and 
for MAY DUNS we found company name""McKesson Corporation"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Branch,MCKESSON CORPORATION,"1220 Senlac Dr
Carrollton, TX 75006-7019, 
United States",214-483-3689 ,47315374/792925450,177667227
,43296920,20787438,HALLIBURTON ENERGY,HALLIBURTON ENERGY,,10200 BELLAIRE BLVD,,HOUSTON,TX,D,After research on the web found possible DUNS,43296920/020787438,"On hoovers for JUNE DUNS we found company name""Halliburton Energy Services, Inc""and address matches completely and 
for MAY DUNS we found company name""Halliburton Energy Services, Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,"Halliburton Energy Services, Inc.","10200 Bellaire Blvd
Houston, TX 77072-5232, 
United States",713-839-3950 ,43296920/020787438,
,77592889,784249398,RJF,RJF,,880 CARILLON PKWY,,ST PETERSBURG,FL,D,After research on the web found possible DUNS,77592889/784249398,"On hoovers for JUNE DUNS we found company name""RAYMOND JAMES FINANCIAL, INC.""and address matches completely and 
for MAY DUNS we found company name""Raymond James Financial Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"RAYMOND JAMES FINANCIAL, INC.","880 Carillon Pkwy
Saint Petersburg, FL 33716-1100, 
United States",727-567-1000 ,77592889/784249398,
,961213576,42797571,HACKENUNIMEDCENTER,HACKENUNIMEDCENTER,,30 PROSPECT AVE,,HACKENSACK,NJ,D,After research on the web found possible DUNS,961213576 /042797000,"On hoovers for JUNE DUNS we found company name""Hackensack University Medical Center.""and address matches completely and 
for MAY DUNS we found company name""Hackensack University Medical Center."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Headquarters,Hackensack University Medical Center,"30 Prospect Ave Ste 1
Hackensack, NJ 07601-1915, 
United States",201-968-0536,961213576 /042797000,42797571
,57381535,876533704,MAIMONIDES MEDICAL CENTER,MAIMONIDES MEDICAL CENTER,,4802 10TH AVE,,BROOKLYN,NY,A,Accepted original DUNS based on input data given,"057381535
", we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find partially company name matches where completely  address matches.,,June,Headquarters,"Maimonides Medical Center Inc
","4802 10th Ave
Brooklyn, NY 11219-2916, 
United States",718-581-0598 ,,
,36947542,49159957,ARROW ELECTRONICS,ARROW ELECTRONICS,,70 MAXESS RD,,MELVILLE,NY,A,Accepted original DUNS based on input data given,36947542, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find same  company name   where  find different  address .,,June,Branch,"Arrow Electronics, Inc.","70 Maxess Rd
Melville, NY 11747-3509, 
United States",631-847-2051 ,,49159957
,78563903,23180686,YAHOO INC,YAHOO INC,,14010 FNB PKWY FL 6,,OMAHA,NE,A,Accepted original DUNS based on input data given,78563903, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could find  partially company name matches   where  find different  address .,,June,Branch,Yahoo Inc.,"14010 Fnb Pkwy
Omaha, NE 68154-5204, 
United States",,,884364530
,8919813,782435726,PANASONIC CORP OF NA,PANASONIC CORP OF NA,,2 RIVERFRONT PLZ,,NEWARK,NJ,D,After research on the web found possible DUNS,8919813/782435726,"On hoovers for JUNE DUNS we found company name "" PANASONIC CORPORATION OF NORTH AMERICA"" and address matches completely   and for MAY DUNS we found company name "" PANASONIC CORPORATION OF NORTH AMERICA"" and address matches completely  So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,"PANASONIC CORPORATION OF NORTH AMERICA
","2 Riverfront Plz Fl 11
Newark, NJ 07102-5490, 
United States",201-348-7000 ,8919813/782435726,
